ros_time_sec,run_id,seed,depth_rx,cloud_seq,target_id,state,context,candidate_range,candidate_score,candidate_strong,association_distance,bearing_error_deg,range_residual,prior_x,prior_y,measurement_x,measurement_y,post_x,post_y,kalman_gain_x,kalman_gain_y,innovation_xy,measurement_std
1784430172.761100,depth321_fix_01,101,6223,6223,5,APPROACH,active_target,2.098100,345.745292,1,0.111361,2.064774,0.080411,12.683452,-11.658087,12.762479,-11.579627,12.689739,-11.651845,0.079556,0.079556,0.111361,0.305177
1784430172.995053,depth321_fix_01,101,6224,6224,5,APPROACH,active_target,2.094147,344.918924,1,0.114387,2.173336,0.080819,12.678819,-11.659324,12.761832,-11.580627,12.685412,-11.653074,0.079419,0.079419,0.114387,0.305130
1784430173.020723,depth321_fix_01,101,6225,6225,5,APPROACH,active_target,2.090202,343.519957,1,0.107999,2.014784,0.077851,12.685412,-11.653074,12.762135,-11.577064,12.691240,-11.647301,0.075960,0.075960,0.107999,0.305082
1784430173.619400,depth321_fix_01,101,6226,6226,5,APPROACH,active_target,2.074982,351.903573,1,0.124715,2.344127,0.089647,12.669348,-11.660275,12.758408,-11.572971,12.677298,-11.652481,0.089268,0.089268,0.124715,0.304900
1784430173.836576,depth321_fix_01,101,6227,6227,5,APPROACH,active_target,2.068540,350.033380,1,0.121549,2.308695,0.086811,12.669463,-11.656217,12.756762,-11.571642,12.677115,-11.648805,0.087647,0.087647,0.121549,0.304822
1784430173.859146,depth321_fix_01,101,6228,6228,5,APPROACH,active_target,2.064733,350.292618,1,0.113177,2.119817,0.082111,12.677115,-11.648805,12.756952,-11.568585,12.683714,-11.642174,0.082656,0.082656,0.113177,0.304777
1784430174.187729,depth321_fix_01,101,6229,6229,5,APPROACH,active_target,2.056711,352.043556,1,0.120345,2.465159,0.079688,12.669531,-11.648565,12.761555,-11.571013,12.677331,-11.641991,0.084769,0.084769,0.120345,0.304681
1784430174.222998,depth321_fix_01,101,6230,6230,5,APPROACH,active_target,2.052012,350.885352,1,0.116380,2.359264,0.078316,12.674484,-11.643332,12.762282,-11.566940,12.681288,-11.637412,0.077491,0.077491,0.116380,0.304624
1784430174.250565,depth321_fix_01,101,6231,6231,5,APPROACH,active_target,2.047243,348.387774,1,0.110606,2.201685,0.076258,12.681288,-11.637412,12.762939,-11.562801,12.687370,-11.631854,0.074497,0.074497,0.110606,0.304567
1784430174.288089,depth321_fix_01,101,6232,6232,5,APPROACH,active_target,2.042576,344.941697,1,0.105559,2.069479,0.074180,12.687370,-11.631854,12.763841,-11.559088,12.692941,-11.626553,0.072849,0.072849,0.105559,0.304511
1784430174.383893,depth321_fix_01,101,6233,6233,5,APPROACH,active_target,2.037703,341.018982,1,0.105371,2.086901,0.073461,12.686378,-11.630312,12.763258,-11.558253,12.691801,-11.625230,0.070530,0.070530,0.105371,0.304452
1784430174.437438,depth321_fix_01,101,6234,6234,5,APPROACH,active_target,2.033054,337.452942,1,0.099923,1.939130,0.071307,12.691801,-11.625230,12.762994,-11.555114,12.696850,-11.620257,0.070924,0.070924,0.099923,0.304397
1784430174.640244,depth321_fix_01,101,6235,6235,5,APPROACH,active_target,2.028259,336.475594,1,0.102505,2.019684,0.072209,12.686250,-11.626462,12.760242,-11.555522,12.691816,-11.621126,0.075222,0.075222,0.102505,0.304339
1784430175.203478,depth321_fix_01,101,6236,6236,5,APPROACH,active_target,2.014287,351.106405,1,0.116498,2.557702,0.072100,12.664700,-11.638859,12.757745,-11.568758,12.672621,-11.632891,0.085136,0.085136,0.116498,0.304171
1784430175.814023,depth321_fix_01,101,6237,6237,5,APPROACH,active_target,1.988487,353.291245,1,0.127545,2.926645,0.074607,12.651497,-11.651572,12.756730,-11.579505,12.660940,-11.645105,0.089738,0.089738,0.127545,0.303862
1784430176.608145,depth321_fix_01,101,6238,6238,5,APPROACH,active_target,1.951533,327.882946,1,0.149572,3.313880,0.094949,12.641695,-11.663855,12.759526,-11.571727,12.652962,-11.655046,0.095623,0.095623,0.149572,0.303418
1784430176.630833,depth321_fix_01,101,6239,6239,5,APPROACH,active_target,1.940137,320.376224,1,0.142511,3.023506,0.096482,12.652962,-11.655046,12.759870,-11.560812,12.662520,-11.646621,0.089400,0.089400,0.142511,0.303282
1784430176.858508,depth321_fix_01,101,6240,6240,5,APPROACH,active_target,1.934921,318.244599,1,0.141156,2.997943,0.095760,12.652618,-11.653080,12.758268,-11.559470,12.661491,-11.645218,0.083988,0.083988,0.141156,0.303219
1784430176.882328,depth321_fix_01,101,6241,6241,5,APPROACH,active_target,1.929766,328.196027,1,0.131923,2.751160,0.091712,12.661491,-11.645218,12.757980,-11.555254,12.669182,-11.638047,0.079710,0.079710,0.131923,0.303157
1784430177.472454,depth321_fix_01,101,6242,6242,5,APPROACH,active_target,1.919423,328.425087,1,0.138622,3.236006,0.083405,12.649112,-11.647732,12.761642,-11.566782,12.659099,-11.640548,0.088747,0.088747,0.138622,0.303033
1784430177.498461,depth321_fix_01,101,6243,6243,5,APPROACH,active_target,1.905027,348.374324,1,0.135531,3.007884,0.088896,12.659099,-11.640548,12.763098,-11.553642,12.667833,-11.633249,0.083987,0.083987,0.135531,0.302860
1784430177.521122,depth321_fix_01,101,6244,6244,5,APPROACH,active_target,1.899755,340.984363,1,0.129732,2.859768,0.086216,12.665191,-11.634752,12.763649,-11.550275,12.672676,-11.628330,0.076023,0.076023,0.129732,0.302797
1784430177.942485,depth321_fix_01,101,6245,6245,5,APPROACH,active_target,1.889386,331.089068,1,0.125311,3.135650,0.068036,12.659971,-11.635810,12.766506,-11.569831,12.669234,-11.630074,0.086944,0.086944,0.125311,0.302673
1784430177.966950,depth321_fix_01,101,6246,6246,5,APPROACH,active_target,1.884097,330.621162,1,0.116671,2.889817,0.065350,12.669234,-11.630074,12.766980,-11.566374,12.677275,-11.624833,0.082272,0.082272,0.116671,0.302609
1784430178.590491,depth321_fix_01,101,6247,6247,5,APPROACH,active_target,1.861881,344.116828,1,0.123524,3.242947,0.061552,12.654568,-11.641198,12.762848,-11.581753,12.664227,-11.635895,0.089207,0.089207,0.123524,0.302343
1784430179.077037,depth321_fix_01,101,6248,6248,5,APPROACH,active_target,1.837702,335.157659,1,0.126600,3.364248,0.063147,12.650568,-11.649372,12.761562,-11.588478,12.661002,-11.643647,0.094005,0.094005,0.126600,0.302052
1784430179.111309,depth321_fix_01,101,6249,6249,5,APPROACH,active_target,1.832256,335.562655,1,0.119381,3.143683,0.061705,12.658564,-11.646276,12.761868,-11.586442,12.667259,-11.641240,0.084168,0.084168,0.119381,0.301987
1784430179.133173,depth321_fix_01,101,6250,6250,5,APPROACH,active_target,1.826984,335.514769,1,0.114059,2.984902,0.060438,12.667259,-11.641240,12.764890,-11.582269,12.675040,-11.636540,0.079701,0.079701,0.114059,0.301924
1784430179.177058,depth321_fix_01,101,6251,6251,5,APPROACH,active_target,1.816357,335.166782,1,0.111717,2.791758,0.066065,12.675040,-11.636540,12.765964,-11.571629,12.682131,-11.631478,0.077983,0.077983,0.111717,0.301796
1784430179.589302,depth321_fix_01,101,6252,6252,5,APPROACH,active_target,1.811178,339.879953,1,0.113449,3.021918,0.058750,12.663462,-11.649338,12.761334,-11.591965,12.671774,-11.644466,0.084925,0.084925,0.113449,0.301734
1784430179.888143,depth321_fix_01,101,6253,6253,5,APPROACH,active_target,1.796740,335.268598,1,0.123172,3.212573,0.068118,12.659528,-11.656229,12.763079,-11.589533,12.668493,-11.650454,0.086579,0.086579,0.123172,0.301561
1784430179.942053,depth321_fix_01,101,6254,6254,5,APPROACH,active_target,1.792090,337.859799,1,0.114608,2.960317,0.065205,12.668493,-11.650454,12.763478,-11.586323,12.676539,-11.645022,0.084702,0.084702,0.114608,0.301505
1784430180.194225,depth321_fix_01,101,6255,6255,5,APPROACH,active_target,1.787416,343.017450,1,0.122650,3.155182,0.070532,12.663731,-11.657017,12.764968,-11.587778,12.672242,-11.651197,0.084068,0.084068,0.122650,0.301449
1784430180.217403,depth321_fix_01,101,6256,6256,5,APPROACH,active_target,1.782607,343.877400,1,0.115351,2.922639,0.068708,12.672242,-11.651197,12.765612,-11.583462,12.679688,-11.645795,0.079745,0.079745,0.115351,0.301391
1784430180.429401,depth321_fix_01,101,6257,6257,5,APPROACH,active_target,1.774132,342.617049,1,0.122763,3.080952,0.074756,12.670015,-11.653737,12.768231,-11.580088,12.678088,-11.647683,0.082199,0.082199,0.122763,0.301290
1784430180.866203,depth321_fix_01,101,6258,6258,5,APPROACH,active_target,1.759225,329.979719,1,0.139152,3.532442,0.083917,12.660524,-11.663738,12.772608,-11.581274,12.670517,-11.656386,0.089155,0.089155,0.139152,0.301111
1784430180.915433,depth321_fix_01,101,6259,6259,5,APPROACH,active_target,1.755340,329.603574,1,0.132261,3.321612,0.081603,12.667549,-11.659176,12.772533,-11.578732,12.676206,-11.652543,0.082464,0.082464,0.132261,0.301064
1784430180.962733,depth321_fix_01,101,6260,6260,5,APPROACH,active_target,1.752137,329.469234,1,0.123477,3.080770,0.077339,12.676206,-11.652543,12.773121,-11.576029,12.684021,-11.646373,0.080632,0.080632,0.123477,0.301026
1784430181.763538,depth321_fix_01,101,6261,6261,5,APPROACH,active_target,1.729911,332.120732,1,0.154493,3.839141,0.098353,12.653301,-11.670226,12.773879,-11.573640,12.664705,-11.661091,0.094578,0.094578,0.154493,0.300759
1784430181.993013,depth321_fix_01,101,6262,6262,5,APPROACH,active_target,1.726273,331.704688,1,0.148503,3.780351,0.091633,12.657460,-11.665965,12.775521,-11.575883,12.668320,-11.657679,0.091988,0.091988,0.148503,0.300715
1784430182.019317,depth321_fix_01,101,6263,6263,5,APPROACH,active_target,1.718598,335.406705,1,0.140140,3.496287,0.089832,12.668320,-11.657679,12.776760,-11.568909,12.677724,-11.649981,0.086721,0.086721,0.140140,0.300623
1784430182.114021,depth321_fix_01,101,6264,6264,5,APPROACH,active_target,1.715014,319.348101,1,0.135659,3.375674,0.087609,12.671618,-11.654270,12.775979,-11.567596,12.680007,-11.647303,0.080380,0.080380,0.135659,0.300580
1784430182.528244,depth321_fix_01,101,6265,6265,5,APPROACH,active_target,1.707176,336.177697,1,0.142033,3.542798,0.091840,12.664446,-11.657266,12.773621,-11.566414,12.674132,-11.649206,0.088719,0.088719,0.142033,0.300486
1784430182.573159,depth321_fix_01,101,6266,6266,5,APPROACH,active_target,1.699904,339.317146,1,0.134188,3.256331,0.090435,12.674132,-11.649206,12.773824,-11.559384,12.682677,-11.641507,0.085712,0.085712,0.134188,0.300399
1784430182.605824,depth321_fix_01,101,6267,6267,5,APPROACH,active_target,1.692574,343.724726,1,0.128161,3.030991,0.089369,12.682677,-11.641507,12.774828,-11.552438,12.690238,-11.634199,0.082051,0.082051,0.128161,0.300311
1784430182.725866,depth321_fix_01,101,6268,6268,5,APPROACH,active_target,1.688289,342.160022,1,0.127362,3.010761,0.089091,12.682508,-11.638907,12.773776,-11.550075,12.689800,-11.631809,0.079900,0.079900,0.127362,0.300259
1784430182.755695,depth321_fix_01,101,6269,6269,5,APPROACH,active_target,1.675532,346.216137,1,0.127962,2.887331,0.094054,12.689800,-11.631809,12.776544,-11.537736,12.696470,-11.624576,0.076894,0.076894,0.127962,0.300106
1784430182.784657,depth321_fix_01,101,6270,6270,5,APPROACH,active_target,1.667981,350.482542,1,0.130011,2.913297,0.096414,12.692339,-11.627221,12.779371,-11.530639,12.698556,-11.620322,0.071434,0.071434,0.130011,0.300016
1784430182.818122,depth321_fix_01,101,6271,6271,5,APPROACH,active_target,1.663767,347.939973,1,0.122678,2.730213,0.091756,12.698556,-11.620322,12.779607,-11.528231,12.704223,-11.613883,0.069918,0.069918,0.122678,0.299965
1784430182.906115,depth321_fix_01,101,6272,6272,5,APPROACH,active_target,1.659165,346.520198,1,0.120997,2.706054,0.090368,12.700019,-11.616850,12.780027,-11.526083,12.705748,-11.610351,0.071605,0.071605,0.120997,0.299910
1784430183.028129,depth321_fix_01,101,6273,6273,5,APPROACH,active_target,1.653804,346.771188,1,0.122951,2.802617,0.090640,12.696976,-11.616880,12.779647,-11.525872,12.702920,-11.610337,0.071902,0.071902,0.122951,0.299846
1784430183.259043,depth321_fix_01,101,6274,6274,5,APPROACH,active_target,1.648536,348.311406,1,0.128517,3.076827,0.090828,12.689621,-11.621054,12.780346,-11.530029,12.696661,-11.613991,0.077593,0.077593,0.128517,0.299782
1784430183.283408,depth321_fix_01,101,6275,6275,5,APPROACH,active_target,1.642874,348.994049,1,0.122106,2.873732,0.088077,12.696661,-11.613991,12.780856,-11.525555,12.702923,-11.607414,0.074372,0.074372,0.122106,0.299714
1784430183.531306,depth321_fix_01,101,6276,6276,5,APPROACH,active_target,1.638254,348.988368,1,0.127709,3.162587,0.087732,12.689649,-11.619008,12.782292,-11.531105,12.697122,-11.611918,0.080660,0.080660,0.127709,0.299659
1784430183.561063,depth321_fix_01,101,6277,6277,5,APPROACH,active_target,1.633248,347.320494,1,0.119709,2.918512,0.083992,12.697122,-11.611918,12.782085,-11.527589,12.703707,-11.605382,0.077503,0.077503,0.119709,0.299599
1784430183.673884,depth321_fix_01,101,6278,6278,5,APPROACH,active_target,1.628122,348.718458,1,0.115415,2.860605,0.079938,12.699242,-11.609505,12.782108,-11.529169,12.705790,-11.603156,0.079023,0.079023,0.115415,0.299537
1784430183.783125,depth321_fix_01,101,6279,6279,5,APPROACH,active_target,1.622913,348.815237,1,0.119136,2.957175,0.082595,12.696705,-11.611722,12.782202,-11.528753,12.703241,-11.605379,0.076450,0.076450,0.119136,0.299475
1784430184.341367,depth321_fix_01,101,6280,6280,5,APPROACH,active_target,1.618336,348.573630,1,0.136026,3.613484,0.086781,12.673394,-11.631998,12.778231,-11.545325,12.682838,-11.624190,0.090087,0.090087,0.136026,0.299420
1784430184.375863,depth321_fix_01,101,6281,6281,5,APPROACH,active_target,1.608406,348.784249,1,0.129771,3.322855,0.087569,12.682838,-11.624190,12.778428,-11.536422,12.691053,-11.616648,0.085934,0.085934,0.129771,0.299301
1784430184.573463,depth321_fix_01,101,6282,6282,5,APPROACH,active_target,1.603763,350.728039,1,0.132220,3.437087,0.087875,12.678653,-11.626632,12.777295,-11.538588,12.686975,-11.619203,0.084372,0.084372,0.132220,0.299245
1784430185.000847,depth321_fix_01,101,6283,6283,5,APPROACH,active_target,1.599521,350.031126,1,0.140113,3.858092,0.086090,12.663957,-11.637493,12.774541,-11.551453,12.673847,-11.629799,0.089427,0.089427,0.140113,0.299194
1784430185.448306,depth321_fix_01,101,6284,6284,5,APPROACH,active_target,1.595351,348.882445,1,0.138502,4.109612,0.074073,12.652756,-11.646851,12.769943,-11.573026,12.663613,-11.640011,0.092650,0.092650,0.138502,0.299144
1784430185.472591,depth321_fix_01,101,6285,6285,5,APPROACH,active_target,1.575663,348.085074,1,0.138682,3.868692,0.085465,12.663613,-11.640011,12.772644,-11.554308,12.673118,-11.632539,0.087177,0.087177,0.138682,0.298908
1784430185.710178,depth321_fix_01,101,6286,6286,5,APPROACH,active_target,1.570936,348.004790,1,0.136942,3.981833,0.078994,12.658430,-11.643950,12.770180,-11.564797,12.667853,-11.637275,0.084323,0.084323,0.136942,0.298851
1784430185.733760,depth321_fix_01,101,6287,6287,5,APPROACH,active_target,1.565759,347.415513,1,0.127849,3.670403,0.076150,12.667853,-11.637275,12.770208,-11.560668,12.676045,-11.631144,0.080036,0.080036,0.127849,0.298789
1784430186.347883,depth321_fix_01,101,6288,6288,5,APPROACH,active_target,1.560157,347.525595,1,0.140694,4.328422,0.072554,12.647254,-11.653105,12.767879,-11.580688,12.658465,-11.646374,0.092942,0.092942,0.140694,0.298722
1784430186.382047,depth321_fix_01,101,6289,6289,5,APPROACH,active_target,1.554918,347.529566,1,0.130462,3.968824,0.070014,12.658465,-11.646374,12.768383,-11.576101,12.668167,-11.640171,0.088267,0.088267,0.130462,0.298659
1784430186.432085,depth321_fix_01,101,6290,6290,5,APPROACH,active_target,1.538812,347.276901,1,0.126915,3.662234,0.077146,12.668167,-11.640171,12.768552,-11.562517,12.676792,-11.633499,0.085920,0.085920,0.126915,0.298466
1784430186.461498,depth321_fix_01,101,6291,6291,5,APPROACH,active_target,1.533223,348.014486,1,0.124094,3.524778,0.077807,12.672664,-11.636562,12.768837,-11.558140,12.680205,-11.630413,0.078411,0.078411,0.124094,0.298399
1784430186.691213,depth321_fix_01,101,6292,6292,5,APPROACH,active_target,1.527668,349.277890,1,0.129933,3.880645,0.075194,12.665702,-11.640401,12.771432,-11.564876,12.674159,-11.634360,0.079982,0.079982,0.129933,0.298332
1784430186.714203,depth321_fix_01,101,6293,6293,5,APPROACH,active_target,1.522785,348.853993,1,0.121203,3.581178,0.072146,12.674159,-11.634360,12.771155,-11.561682,12.681559,-11.628815,0.076294,0.076294,0.121203,0.298273
1784430187.095165,depth321_fix_01,101,6294,6294,5,APPROACH,active_target,1.518198,348.125339,1,0.126130,4.028036,0.063597,12.664124,-11.642671,12.772981,-11.578960,12.673485,-11.637192,0.085996,0.085996,0.126130,0.298218
1784430187.137767,depth321_fix_01,101,6295,6295,5,APPROACH,active_target,1.513402,348.124593,1,0.115188,3.624949,0.061103,12.673485,-11.637192,12.770927,-11.575764,12.681598,-11.632078,0.083259,0.083259,0.115188,0.298161
1784430187.186759,depth321_fix_01,101,6296,6296,5,APPROACH,active_target,1.498117,350.253360,1,0.107684,3.106459,0.068543,12.681598,-11.632078,12.764388,-11.563218,12.688356,-11.626457,0.081624,0.081624,0.107684,0.297977
1784430187.521399,depth321_fix_01,101,6297,6297,5,APPROACH,active_target,1.494757,349.603914,1,0.120161,3.724126,0.067642,12.666677,-11.645453,12.766023,-11.577859,12.674892,-11.639864,0.082688,0.082688,0.120161,0.297937
1784430187.751623,depth321_fix_01,101,6298,6298,5,APPROACH,active_target,1.487895,348.126722,1,0.121905,3.840598,0.066863,12.664924,-11.648706,12.766904,-11.581915,12.673487,-11.643097,0.083966,0.083966,0.121905,0.297855
1784430187.772277,depth321_fix_01,101,6299,6299,5,APPROACH,active_target,1.477715,345.601413,1,0.118202,3.599185,0.070341,12.673487,-11.643097,12.768300,-11.572512,12.681024,-11.637486,0.079495,0.079495,0.118202,0.297733
1784430187.990289,depth321_fix_01,101,6300,6300,5,APPROACH,active_target,1.474286,344.180473,1,0.119210,3.744056,0.067161,12.670694,-11.646509,12.769094,-11.579215,12.678740,-11.641006,0.081767,0.081767,0.119210,0.297691
1784430188.044289,depth321_fix_01,101,6301,6301,5,APPROACH,active_target,1.470200,343.026007,1,0.111087,3.481971,0.063372,12.678740,-11.641006,12.769725,-11.577273,12.686090,-11.635857,0.080790,0.080790,0.111087,0.297642
1784430188.069699,depth321_fix_01,101,6302,6302,5,APPROACH,active_target,1.466553,342.204689,1,0.103841,3.235053,0.060381,12.686090,-11.635857,12.770183,-11.574936,12.692584,-11.631153,0.077218,0.077218,0.103841,0.297599
1784430188.330954,depth321_fix_01,101,6303,6303,5,APPROACH,active_target,1.463607,341.328267,1,0.115573,3.727542,0.062502,12.674736,-11.647746,12.771795,-11.585003,12.682331,-11.642837,0.078251,0.078251,0.115573,0.297563
1784430188.355904,depth321_fix_01,101,6304,6304,5,APPROACH,active_target,1.460633,341.328120,1,0.108122,3.500283,0.058413,12.682331,-11.642837,12.773003,-11.583938,12.689132,-11.638419,0.075006,0.075006,0.108122,0.297528
1784430189.001395,depth321_fix_01,101,6305,6305,5,APPROACH,active_target,1.457330,339.945471,1,0.127825,4.442205,0.055608,12.660383,-11.665640,12.775609,-11.610304,12.670629,-11.660719,0.088923,0.088923,0.127825,0.297488
1784430189.240391,depth321_fix_01,101,6306,6306,5,APPROACH,active_target,1.455054,333.683103,1,0.135515,4.827790,0.052872,12.662958,-11.668463,12.787790,-11.615725,12.674046,-11.663779,0.088818,0.088818,0.135515,0.297461
1784430189.437316,depth321_fix_01,101,6307,6307,5,APPROACH,active_target,1.450632,329.946876,1,0.136258,4.881525,0.052429,12.669108,-11.668457,12.794852,-11.615973,12.680509,-11.663698,0.090671,0.090671,0.136258,0.297408
1784430189.472654,depth321_fix_01,101,6308,6308,5,APPROACH,active_target,1.448663,328.043952,1,0.128812,4.608188,0.050512,12.677763,-11.666192,12.796100,-11.615311,12.687503,-11.662004,0.082309,0.082309,0.128812,0.297384
1784430189.496599,depth321_fix_01,101,6309,6309,5,APPROACH,active_target,1.448640,323.965553,1,0.125874,4.572117,0.045483,12.687503,-11.662004,12.804458,-11.615467,12.696667,-11.658358,0.078355,0.078355,0.125874,0.297384
1784430189.533074,depth321_fix_01,101,6310,6310,5,APPROACH,active_target,1.447897,321.334144,1,0.120760,4.384417,0.044044,12.693479,-11.660850,12.805431,-11.615576,12.701684,-11.657532,0.073289,0.073289,0.120760,0.297375
1784430190.527389,depth321_fix_01,101,6313,6313,5,APPROACH,active_target,1.468745,311.372591,1,0.048380,1.778280,0.015518,12.670996,-11.686729,12.717269,-11.672609,12.675687,-11.685297,0.101375,0.101375,0.048380,0.297625
1784430190.548444,depth321_fix_01,101,6314,6314,5,APPROACH,active_target,1.474793,306.205181,1,0.011965,0.306226,0.008980,12.673582,-11.687144,12.666102,-11.677805,12.672917,-11.686314,0.088905,0.088905,0.011965,0.297698
1784430190.755259,depth321_fix_01,101,6315,6315,5,APPROACH,active_target,1.475278,305.164001,1,0.016927,0.579050,0.007938,12.667676,-11.690767,12.653152,-11.682075,12.666414,-11.690012,0.086885,0.086885,0.016927,0.297703
1784430190.796238,depth321_fix_01,101,6316,6316,5,APPROACH,active_target,1.475185,301.281049,1,0.025089,0.935484,0.006830,12.666414,-11.690012,12.642684,-11.681868,12.664425,-11.689329,0.083838,0.083838,0.025089,0.297702
1784430192.609521,depth321_fix_01,101,6327,6327,5,APPROACH,active_target,1.528948,326.696668,1,0.468120,17.825161,0.064306,12.648155,-11.702066,13.115969,-11.718989,12.696700,-11.703822,0.103770,0.103770,0.468120,0.298347
1784430228.563732,depth321_fix_01,101,6519,6519,8,SCAN_COLLECT,scan_collect,15.875845,321.113698,0,0.865020,0.429304,0.857248,27.355408,-13.211032,28.214674,-13.310636,27.571270,-13.236055,0.251217,0.251217,0.865020,0.540000
1784430229.372729,depth321_fix_01,101,6523,6523,8,SCAN_COLLECT,scan_collect,15.884922,323.639662,0,0.656886,0.321724,0.651052,27.571270,-13.236055,28.223803,-13.311552,27.713596,-13.252522,0.218114,0.218114,0.656886,0.540000
1784430230.951463,depth321_fix_01,101,6529,6529,8,SCAN_COLLECT,scan_collect,15.917852,318.433977,0,0.545907,0.238131,0.542021,27.713596,-13.252522,28.254993,-13.322554,27.829452,-13.267508,0.213993,0.213993,0.545907,0.540000
1784430231.099762,depth321_fix_01,101,6530,6530,8,SCAN_COLLECT,scan_collect,15.915825,321.499386,0,0.426982,0.182926,0.424028,27.829452,-13.267508,28.252834,-13.322827,27.905538,-13.277450,0.179710,0.179710,0.426982,0.540000
1784430231.289892,depth321_fix_01,101,6531,6531,8,SCAN_COLLECT,scan_collect,16.340042,327.098709,0,0.779262,0.379845,0.772055,27.905538,-13.277450,28.680161,-13.362348,28.027148,-13.290778,0.156993,0.156993,0.779262,0.540000
1784430338.043759,depth321_fix_01,101,7051,7051,10,CLOSE_COLLECT,close_collect,3.228165,355.546910,0,0.326721,5.498991,0.090260,20.946880,-4.704019,20.768503,-4.430290,20.930137,-4.678326,0.093865,0.093865,0.326721,0.398738
1784430338.213762,depth321_fix_01,101,7052,7052,10,CLOSE_COLLECT,close_collect,3.230784,353.480701,0,0.259946,4.247015,0.092746,20.952496,-4.705385,20.795016,-4.498571,20.938969,-4.687620,0.085898,0.085898,0.259946,0.398769
1784430338.564314,depth321_fix_01,101,7053,7053,10,CLOSE_COLLECT,close_collect,3.158767,335.321530,1,0.864433,14.735716,0.214988,21.026564,-4.800076,20.542500,-4.083887,20.977150,-4.726967,0.102081,0.102081,0.864433,0.317905
1784430338.670630,depth321_fix_01,101,7054,7054,10,CLOSE_COLLECT,close_collect,3.086519,319.182682,0,0.379836,5.012367,0.255690,20.977150,-4.726967,20.653006,-4.528960,20.955326,-4.713635,0.067329,0.067329,0.379836,0.397038
1784430338.994433,depth321_fix_01,101,7055,7055,10,CLOSE_COLLECT,close_collect,3.090727,319.125190,0,0.378555,4.968950,0.256036,20.984270,-4.736935,20.661111,-4.539775,20.959513,-4.721830,0.076611,0.076611,0.378555,0.397089
1784430339.123249,depth321_fix_01,101,7056,7056,10,CLOSE_COLLECT,close_collect,3.095776,318.769197,0,0.348290,4.662536,0.230546,20.959513,-4.721830,20.665088,-4.535767,20.936508,-4.707292,0.078135,0.078135,0.348290,0.397149
1784430339.636141,depth321_fix_01,101,7057,7057,10,CLOSE_COLLECT,close_collect,3.117499,320.999710,0,0.393333,6.147381,0.190066,20.936508,-4.707292,20.652442,-4.435230,20.908241,-4.680220,0.099509,0.099509,0.393333,0.397410
1784430343.605854,depth321_fix_01,101,7080,7080,10,CLOSE_COLLECT,close_collect,3.050980,320.602529,0,0.259333,1.304996,0.249060,20.901789,-4.596885,20.642493,-4.601295,20.854530,-4.597688,0.182260,0.182260,0.259333,0.396612
1784430343.701359,depth321_fix_01,101,7081,7081,10,CLOSE_COLLECT,close_collect,3.058131,325.107369,0,0.222639,1.904578,0.196396,20.854530,-4.597688,20.635565,-4.557409,20.819840,-4.591307,0.158427,0.158427,0.222639,0.396698
1784430343.971046,depth321_fix_01,101,7082,7082,10,CLOSE_COLLECT,close_collect,3.059173,341.712587,1,0.258738,3.651978,0.164012,20.819840,-4.591307,20.600023,-4.454830,20.772369,-4.561834,0.215956,0.215956,0.258738,0.316710
1784430344.179343,depth321_fix_01,101,7083,7083,10,CLOSE_COLLECT,close_collect,3.043866,317.737755,0,0.311176,5.087569,0.142836,20.772369,-4.561834,20.542505,-4.352087,20.742210,-4.534315,0.131203,0.131203,0.311176,0.396526
1784430344.415641,depth321_fix_01,101,7084,7084,10,CLOSE_COLLECT,close_collect,3.047510,316.948551,0,0.275106,4.575330,0.119076,20.742210,-4.534315,20.543199,-4.344373,20.716826,-4.510088,0.127550,0.127550,0.275106,0.396570
1784430344.604559,depth321_fix_01,101,7085,7085,10,CLOSE_COLLECT,close_collect,3.067680,350.285875,1,0.138326,2.044684,0.082631,20.716826,-4.510088,20.601234,-4.434110,20.696085,-4.496454,0.179440,0.179440,0.138326,0.316812
1784430344.796273,depth321_fix_01,101,7086,7086,10,CLOSE_COLLECT,close_collect,3.070888,320.659270,0,0.066791,0.333177,0.064307,20.696085,-4.496454,20.629444,-4.500925,20.688599,-4.496956,0.112319,0.112319,0.066791,0.396851
1784430344.903764,depth321_fix_01,101,7087,7087,10,CLOSE_COLLECT,close_collect,3.073149,356.221298,1,0.079269,1.058162,0.054818,20.688599,-4.496956,20.655228,-4.568859,20.683345,-4.508277,0.157447,0.157447,0.079269,0.316878
1784430345.051946,depth321_fix_01,101,7088,7088,10,CLOSE_COLLECT,close_collect,3.070820,354.500655,1,0.087531,1.349629,0.048447,20.683345,-4.508277,20.660601,-4.592802,20.680003,-4.520697,0.146932,0.146932,0.087531,0.316850
1784430355.648868,depth321_fix_01,101,7136,7136,10,APPROACH,active_target,2.893556,316.866466,1,0.146057,0.059310,0.146024,20.817455,-4.446010,20.679255,-4.493268,20.804469,-4.450451,0.093966,0.093966,0.146057,0.314723
1784430355.930542,depth321_fix_01,101,7138,7138,10,APPROACH,active_target,2.876470,317.218805,1,0.155055,1.395974,0.137462,20.801895,-4.448984,20.647936,-4.430578,20.787550,-4.447269,0.093177,0.093177,0.155055,0.314518
1784430356.413224,depth321_fix_01,101,7140,7140,10,APPROACH,active_target,2.855649,341.616096,1,0.142472,1.263581,0.127105,20.791722,-4.442498,20.650026,-4.427645,20.778101,-4.441070,0.096130,0.096130,0.142472,0.314268
