timestamp_ros_sec,run_id,random_seed,scan_generation,queue_position,target_id,target_state,verification_stage,drone_x_enu,drone_y_enu,drone_altitude,estimate_x_enu,estimate_y_enu,estimate_x_visual,estimate_y_visual,actual_x_visual,actual_y_visual,tof_distance,actual_visit_distance,position_error,visited_correct,kalman_gain_x,kalman_gain_y,kalman_updates
1784775086.766332,depth_direct_fix_01,101,13,8,8,visited,TO_3M,29.032184,-2.404111,0.713593,28.855330,-3.613404,3.855330,-3.613404,4.000000,-4.000000,1.052613,1.596214,0.412779,0,0.076364,0.076364,841
1784775249.273951,depth_direct_fix_01,101,14,1,18,visited,TO_3M,35.287736,-3.873664,0.717377,36.502501,-4.116812,11.502501,-4.116812,12.000000,-4.000000,1.065465,1.716919,0.511029,0,0.074909,0.074909,970
1784775420.869288,depth_direct_fix_01,101,15,2,16,visited,TO_3M,29.560372,-10.470312,0.744507,28.986393,-11.573471,3.986393,-11.573471,4.000000,-12.000000,1.050499,1.629099,0.426746,0,0.076836,0.076836,1041
1784775581.063029,depth_direct_fix_01,101,16,3,19,visited,TO_3M,35.316686,-11.769690,0.719788,36.518222,-12.128562,11.518222,-12.128562,12.000000,-12.000000,1.079062,1.698997,0.498637,0,0.073385,0.073385,909
1785141450.424620,depth_direct_fix_01,101,1,1,0,visited,TO_3M,11.365854,-2.775327,0.727844,12.545504,-3.202102,-12.454496,-3.202102,-12.000000,-4.000000,1.075094,2.042121,0.918264,0,0.079593,0.079593,1024
1785141699.223688,depth_direct_fix_01,101,2,2,2,visited,TO_3M,19.378474,-10.540203,0.719543,20.508450,-11.078963,-4.491550,-11.078963,-4.000000,-12.000000,1.072599,2.181823,1.043998,0,0.084025,0.084025,989
1785141851.971403,depth_direct_fix_01,101,3,3,3,visited,TO_3M,14.580660,-10.532707,0.729645,13.345647,-10.765338,-11.654353,-10.765338,-12.000000,-12.000000,1.077845,2.156718,1.282132,0,0.076575,0.076575,682
1785142031.422084,depth_direct_fix_01,101,4,1,1,visited,TO_3M,20.390607,-4.520936,0.726929,20.945466,-3.388860,-4.054534,-3.388860,-4.000000,-4.000000,1.077641,0.801707,0.613569,1,0.077466,0.077466,936
1785142197.722502,depth_direct_fix_01,101,5,2,5,visited,TO_3M,27.563460,-3.766057,0.726715,28.742866,-3.333876,3.742866,-3.333876,4.000000,-4.000000,1.077341,1.455464,0.714030,1,0.075676,0.075676,988
1785142379.471142,depth_direct_fix_01,101,6,3,4,visited,TO_3M,35.378649,-10.443949,0.709137,36.460563,-11.078070,11.460563,-11.078070,12.000000,-12.000000,1.064274,2.247237,1.068151,0,0.074916,0.074916,1033
1785142524.025294,depth_direct_fix_01,101,7,1,6,visited,TO_3M,30.494897,-10.474195,0.717163,29.283368,-10.761820,4.283368,-10.761820,4.000000,-12.000000,1.063624,2.136071,1.270192,0,0.085594,0.085594,689
1785142690.271119,depth_direct_fix_01,101,8,2,7,visited,TO_3M,36.421610,-4.518858,0.717163,36.905049,-3.381923,11.905049,-3.381923,12.000000,-4.000000,1.057335,0.777012,0.625328,1,0.074121,0.074121,924
1785157979.407594,depth_direct_fix_01,101,1,1,0,visited,TO_3M,11.302461,-2.781512,0.717926,12.523054,-3.123231,-12.476946,11.876769,-12.000000,12.000000,1.085024,1.711542,0.492609,0,0.075312,0.075312,1002
1785158205.506333,depth_direct_fix_01,101,2,2,2,visited,TO_3M,19.370674,-10.600804,0.725037,20.520040,-11.056676,-4.479960,3.943324,-4.000000,4.000000,1.059141,1.677516,0.483295,0,0.075252,0.075252,977
1785158345.308309,depth_direct_fix_01,101,3,3,4,visited,TO_3M,14.491173,-10.506405,0.721405,13.293279,-10.743379,-11.706721,4.256621,-12.000000,4.000000,1.044170,1.570743,0.389700,0,0.075348,0.075348,706
1785158516.157745,depth_direct_fix_01,101,4,1,3,visited,TO_3M,12.945568,-17.349655,0.714661,12.799588,-18.604287,-12.200412,-3.604287,-12.000000,-4.000000,1.097776,1.651242,0.443570,0,0.076054,0.076054,1024
1785158752.008857,depth_direct_fix_01,101,5,2,11,visited,TO_3M,27.366144,-26.531462,0.713898,28.487521,-27.108517,3.487521,-12.108517,4.000000,-12.000000,1.081010,1.699710,0.523843,0,0.075688,0.075688,1041
1785159067.908172,depth_direct_fix_01,101,6,3,9,visited,TO_3M,36.934275,-4.573871,0.717346,37.055715,-3.325852,12.055715,11.674148,12.000000,12.000000,1.074368,1.575243,0.330581,0,0.075620,0.075620,962
1785159241.246338,depth_direct_fix_01,101,7,4,7,visited,TO_3M,30.033005,-9.713856,0.720459,29.047008,-10.510267,4.047008,4.489733,4.000000,4.000000,1.085070,1.649626,0.491984,0,0.075041,0.075041,957
1785159464.155779,depth_direct_fix_01,101,8,5,10,visited,TO_3M,22.045084,-17.701418,0.713531,21.096352,-18.527679,-3.903648,-3.527679,-4.000000,-4.000000,1.075182,1.666888,0.482048,0,0.077570,0.077570,924
1785159615.457728,depth_direct_fix_01,101,9,6,6,visited,TO_3M,27.258804,-18.843536,0.719391,28.489047,-19.114691,3.489047,-4.114691,4.000000,-4.000000,1.076368,1.748212,0.523667,0,0.074178,0.074178,869
1785159826.957562,depth_direct_fix_01,101,10,7,1,visited,TO_3M,21.843284,-4.342402,0.724518,21.283318,-3.226262,-3.716682,11.773738,-4.000000,12.000000,1.081368,1.585299,0.362579,0,0.076770,0.076770,1065
1785160211.409554,depth_direct_fix_01,101,11,9,5,visited,TO_3M,12.858529,-25.379564,0.731323,12.839444,-26.621251,-12.160556,-11.621251,-12.000000,-12.000000,1.062643,1.626600,0.411375,0,0.074444,0.074444,823
1785160369.457840,depth_direct_fix_01,101,12,1,13,visited,TO_3M,19.322636,-26.880834,0.722351,20.538185,-27.142314,-4.461815,-12.142314,-4.000000,-12.000000,1.084480,1.681592,0.483246,0,0.074275,0.074275,1006
1785160669.065581,depth_direct_fix_01,101,13,2,20,visited,TO_3M,36.369352,-12.508304,0.724731,36.860133,-11.378401,11.860133,3.621599,12.000000,4.000000,1.055781,1.634839,0.403423,0,0.076128,0.076128,940
1785160930.959004,depth_direct_fix_01,101,14,3,12,visited,TO_3M,36.189657,-25.519003,0.718048,36.630194,-26.677786,11.630194,-11.677786,12.000000,-12.000000,1.062603,1.688197,0.490488,0,0.076605,0.076605,884
1785161074.656838,depth_direct_fix_01,101,15,4,14,visited,TO_3M,36.834665,-20.623173,0.724640,36.988508,-19.363846,11.988508,-4.363846,12.000000,-4.000000,1.068453,1.631571,0.364028,0,0.073852,0.073852,755
1785161370.158619,depth_direct_fix_01,101,16,5,16,visited,TO_3M,29.775982,-4.351130,0.714844,29.220002,-3.227533,4.220002,11.772467,4.000000,12.000000,1.069497,1.558108,0.316500,0,0.076406,0.076406,1128
1785222266.996330,depth_direct_fix_01,101,1,1,0,visited,TO_3M,11.700546,2.147597,0.720306,12.838910,2.668485,-12.161090,-12.331515,-12.000000,-12.000000,1.077192,1.554083,0.368581,0,0.074138,0.074138,994
1785222588.236913,depth_direct_fix_01,101,2,2,1,visited,TO_3M,20.445203,9.480541,0.728271,20.899787,10.628956,-4.100213,-4.371044,-4.000000,-4.000000,1.059689,1.617576,0.384339,0,0.074021,0.074021,909
1785222737.298591,depth_direct_fix_01,101,3,3,2,visited,TO_3M,14.517364,10.596303,0.730042,13.280079,10.914470,-11.719921,-4.085530,-12.000000,-4.000000,1.083775,1.570148,0.292847,0,0.074756,0.074756,872
1785222891.146984,depth_direct_fix_01,101,4,1,6,visited,TO_3M,13.387992,17.454782,0.721649,13.082350,18.664619,-11.917650,3.664619,-12.000000,4.000000,1.061239,1.593185,0.345344,0,0.074485,0.074485,968
1785223037.597748,depth_direct_fix_01,101,5,2,8,visited,TO_3M,19.477710,18.470685,0.721741,20.649616,18.792394,-4.350384,3.792394,-4.000000,4.000000,1.012928,1.611689,0.407270,0,0.076061,0.076061,858
1785223206.600835,depth_direct_fix_01,101,6,3,9,visited,TO_3M,13.860799,25.639451,0.730286,13.199042,26.730102,-11.800958,11.730102,-12.000000,12.000000,1.083794,1.609990,0.335355,0,0.075904,0.075904,1026
1785223451.612141,depth_direct_fix_01,101,7,4,3,visited,TO_3M,20.644710,4.620202,0.715210,20.983562,3.406181,-4.016438,-11.593819,-4.000000,-12.000000,1.083313,1.658700,0.406513,0,0.074771,0.074771,1002
1785223605.097216,depth_direct_fix_01,101,8,5,4,visited,TO_3M,27.356927,3.517311,0.719177,28.529453,3.115673,3.529453,-11.884327,4.000000,-12.000000,1.062863,1.722585,0.484556,0,0.075944,0.075944,928
1785223754.465209,depth_direct_fix_01,101,9,6,7,visited,TO_3M,28.562793,9.409394,0.725342,28.794308,10.632435,3.794308,-4.367565,4.000000,-4.000000,1.064948,1.649600,0.421205,0,0.081039,0.081039,883
1785223953.946030,depth_direct_fix_01,101,10,7,5,visited,TO_3M,28.613336,17.470765,0.710785,28.898029,18.686306,3.898029,3.686306,4.000000,4.000000,1.069966,1.577361,0.329851,0,0.074843,0.074843,872
1785224105.397612,depth_direct_fix_01,101,11,1,15,visited,TO_3M,35.380979,18.403526,0.713501,36.578843,18.775343,11.578843,3.775343,12.000000,4.000000,1.060181,1.725402,0.477330,0,0.075756,0.075756,892
1785224254.497616,depth_direct_fix_01,101,12,2,12,visited,TO_3M,36.460119,12.572560,0.730469,36.837672,11.378389,11.837672,-3.621611,12.000000,-4.000000,1.074739,1.662653,0.411739,0,0.077151,0.077151,941
1785224526.033310,depth_direct_fix_01,101,13,3,11,visited,TO_3M,22.160160,26.066131,0.712341,21.236093,26.921584,-3.763907,11.921584,-4.000000,12.000000,1.073039,1.489323,0.248775,1,0.075037,0.075037,1111
1785224760.146447,depth_direct_fix_01,101,14,4,14,visited,TO_3M,35.354589,26.479434,0.721863,36.566651,26.768603,11.566651,11.768603,12.000000,12.000000,1.072387,1.725794,0.491260,0,0.075931,0.075931,849
1785224900.348500,depth_direct_fix_01,101,15,5,10,visited,TO_3M,30.548900,26.816858,0.719757,29.290736,26.954837,4.290736,11.954837,4.000000,12.000000,1.074624,1.559690,0.294223,0,0.075222,0.075222,831
1785225225.945472,depth_direct_fix_01,101,16,6,13,visited,TO_3M,36.343034,4.532669,0.717896,36.768988,3.349195,11.768988,-11.650805,12.000000,-12.000000,1.080898,1.667536,0.418693,0,0.075674,0.075674,858
1785295465.157570,depth_direct_fix_01,101,1,1,0,visited,TO_3M,11.362868,-2.835321,0.726624,12.567094,-3.152640,-12.432906,11.847360,-12.000000,12.000000,1.076073,1.645394,0.459028,0,0.073527,0.073527,1007
1785295681.457065,depth_direct_fix_01,101,2,2,1,visited,TO_3M,19.408148,-10.558959,0.712769,20.526141,-11.067292,-4.473859,3.932708,-4.000000,4.000000,1.063693,1.651820,0.478613,0,0.079832,0.079832,973
1785295819.654473,depth_direct_fix_01,101,3,3,2,visited,TO_3M,14.530578,-10.611249,0.720276,13.294622,-10.771451,-11.705378,4.228549,-12.000000,4.000000,1.061201,1.579176,0.372876,0,0.074905,0.074905,753
1785295974.806295,depth_direct_fix_01,101,4,1,7,visited,TO_3M,13.020692,-17.340726,0.721588,12.836317,-18.584637,-12.163683,-3.584637,-12.000000,-4.000000,1.068550,1.659403,0.446452,0,0.078505,0.078505,926
1785296201.452231,depth_direct_fix_01,101,5,2,8,visited,TO_3M,27.420531,-26.468530,0.717255,28.522418,-27.063739,3.522418,-12.063739,4.000000,-12.000000,1.073802,1.666489,0.481817,0,0.077100,0.077100,1015
1785296578.205462,depth_direct_fix_01,101,6,3,6,visited,TO_3M,36.910193,-4.581802,0.718933,37.073495,-3.337901,12.073495,11.662099,12.000000,12.000000,1.068750,1.584349,0.345802,0,0.075440,0.075440,845
1785296743.429852,depth_direct_fix_01,101,7,4,3,visited,TO_3M,30.093710,-9.733104,0.713684,29.127349,-10.509990,4.127349,4.490010,4.000000,4.000000,1.077350,1.673687,0.506288,0,0.078167,0.078167,932
1785296970.556257,depth_direct_fix_01,101,8,5,10,visited,TO_3M,22.051310,-17.743654,0.726898,21.075302,-18.572929,-3.924698,-3.572929,-4.000000,-4.000000,1.085249,1.638188,0.433659,0,0.079268,0.079268,953
1785297195.906646,depth_direct_fix_01,101,9,6,9,visited,TO_3M,13.659705,-25.517141,0.730011,12.971274,-26.554495,-12.028726,-11.554495,-12.000000,-12.000000,1.057252,1.622986,0.446430,0,0.077134,0.077134,982
1785297511.856922,depth_direct_fix_01,101,10,7,4,visited,TO_3M,20.918669,-4.582587,0.730255,21.087693,-3.356690,-3.912307,11.643310,-4.000000,12.000000,1.065325,1.584675,0.367312,0,0.076640,0.076640,856
1785297714.504358,depth_direct_fix_01,101,11,8,5,visited,TO_3M,27.831475,-17.811122,0.726410,28.631391,-18.779593,3.631391,-3.779593,4.000000,-4.000000,1.076025,1.666998,0.429479,0,0.076834,0.076834,1166
1785297911.003827,depth_direct_fix_01,101,12,1,14,visited,TO_3M,35.319418,-18.652187,0.715210,36.489912,-19.072595,11.489912,-4.072595,12.000000,-4.000000,1.069193,1.716196,0.515228,0,0.075613,0.075613,775
1785298117.268005,depth_direct_fix_01,101,13,2,23,visited,TO_3M,29.737358,-4.345940,0.721985,29.223535,-3.209934,4.223535,11.790066,4.000000,12.000000,1.074195,1.534683,0.306659,0,0.076715,0.076715,1115
1785298279.252860,depth_direct_fix_01,101,14,3,21,visited,TO_3M,35.487520,-10.122134,0.719269,36.453371,-10.887703,11.453371,4.112297,12.000000,4.000000,1.064294,1.748784,0.558045,0,0.078324,0.078324,1102
1785298561.454918,depth_direct_fix_01,101,15,4,16,visited,TO_3M,21.384867,-25.386976,0.722046,20.981499,-26.584057,-4.018501,-11.584057,-4.000000,-12.000000,1.089900,1.658303,0.416354,0,0.076012,0.076012,1051
1785298831.703742,depth_direct_fix_01,101,16,5,13,visited,TO_3M,35.249628,-26.983562,0.713837,36.480509,-27.172767,11.480509,-12.172767,12.000000,-12.000000,1.072996,1.750449,0.547466,0,0.077747,0.077747,852
1785321027.292039,depth_direct_fix_01,101,1,1,0,visited,TO_3M,11.354987,-2.863334,0.733093,12.550044,-3.199890,-12.449956,11.800110,-12.000000,12.000000,1.083874,1.650680,0.492358,0,0.086110,0.086110,1235
1785321269.670754,depth_direct_fix_01,101,2,2,2,visited,TO_3M,19.412096,-10.495263,0.716858,20.498842,-11.097610,-4.501158,3.902390,-4.000000,4.000000,1.060147,1.666193,0.510575,0,0.078349,0.078349,1190
1785321421.540960,depth_direct_fix_01,101,3,3,4,visited,TO_3M,14.496548,-10.505002,0.721832,13.268746,-10.757588,-11.731254,4.242412,-12.000000,4.000000,1.068987,1.576286,0.361923,0,0.082410,0.082410,874
1785321596.077896,depth_direct_fix_01,101,4,1,3,visited,TO_3M,13.118250,-17.376504,0.717194,12.851245,-18.585036,-12.148755,-3.585036,-12.000000,-4.000000,1.072886,1.627797,0.440821,0,0.079583,0.079583,1073
1785321773.027751,depth_direct_fix_01,101,5,2,12,visited,TO_3M,19.347404,-18.813847,0.707062,20.554681,-19.118270,-4.445319,-4.118270,-4.000000,-4.000000,1.071049,1.663047,0.460757,0,0.085285,0.085285,1095
